Número de Autorización;Fecha de Transacción;Descripción;Valor Original;Tasa Pactada;Tasa EA Facturada;Cargos y Abonos;Saldo a Diferir;Cuotas
80636;2025-03-27;Gimnasio Virtual;85816.85;0.018841206105482722;0.03905645400339367;85816.85;0;1/1
52459;2024-10-13;Tienda de Ropa;269885.57;0.008958142158098545;0.03201888893886593;269885.57;0;1/1
54835;2023-04-20;Consolas;256663.67;0.017191755124306672;0.02610949213562075;256663.67;0;1/1
68373;2021-06-18;Tienda de Deportes;373559.39;0.013629723771169874;0.025430901172631252;373559.39;0;1/1
57836;2025-08-27;Tienda de Moda;419017.0;0.016750310743003746;0.027534345458814297;419017.0;0;1/1
75686;2021-04-09;Cosméticos;271174.6;0.014477934802295514;0.033615678524016895;271174.6;0;1/1
77604;2021-01-11;Transporte Público;163253.55;0.024051646696655903;0.014784581786794959;163253.55;0;1/1
55570;2023-02-25;Seguros de Auto;233396.43;0.01874965235845554;0.010634558862461964;233396.43;0;1/1
96297;2025-05-07;Bar;319888.41;0.02437976728307475;0.03728883939896817;319888.41;0;1/1
44080;2023-06-13;Restaurante;304761.61;0.024373344578999024;0.028570109512628103;304761.61;0;1/1
14249;2022-06-18;Gasolina;318024.21;0.010500969031187841;0.021672315194126216;318024.21;0;1/1
64401;2025-05-10;Clínicas;413054.33;0.013899413338224538;0.03104607009761658;413054.33;0;1/1
99643;2020-09-27;Accesorios;75099.62;0.027752476009375086;0.0035957339919854858;75099.62;0;1/1
18967;2025-06-17;Suscripción Apps;139908.47;0.010194169800863961;0.01677932555765619;139908.47;0;1/1
60632;2022-02-07;Estilista / Peluquería;41608.07;0.020470499493651054;0.021025578616456535;41608.07;0;1/1
85268;2024-12-30;Pago de Servicios (Agua);277377.82;0.014453133476045925;0.016747735164706484;277377.82;0;1/1
56237;2020-03-09;Transporte Público;25208.37;0.014886387877757428;0.03312676374610998;25208.37;0;1/1
78175;2024-11-11;Electrónica;279679.68;0.0027388369047580494;0.008171088936115992;279679.68;0;1/1
15643;2025-02-14;Pago de Servicios (Internet);351972.84;0.015300993077444668;0.030022327820734482;351972.84;0;1/1
55253;2023-04-27;Psicólogo;220975.87;0.008206881744618035;0.034868986192634496;220975.87;0;1/1
79661;2023-01-15;Restaurante;497415.27;0.016725778948043682;0.008299795688768876;497415.27;0;1/1
31054;2021-04-29;Aerolínea;132626.93;0.009985622371643391;0.023402508248283042;132626.93;0;1/1
95404;2022-08-10;Colegio;464304.43;0.010902303726591225;0.01839534423480518;464304.43;0;1/1
56563;2023-11-21;Escuelas de Baile;177871.81;0.0270859604429327;0.010214417179015691;177871.81;0;1/1
75003;2020-11-12;Avance en Efectivo;306200.53;0.009371816134184167;0.03429568809944219;306200.53;0;1/1
89398;2022-09-04;Clases de Música;134021.69;0.006138607884757314;0.03507436294725333;134021.69;0;1/1
46788;2025-05-05;Marketplace Local;343084.93;0.008161190319806088;0.025956893839430423;343084.93;0;1/1
15958;2021-03-28;Marketplace Local;136700.83;0.02167301540100505;0.005723896455370569;136700.83;0;1/1
84740;2025-02-13;Videojuegos;442738.49;0.011362961960112255;0.02367887550951059;442738.49;0;1/1
29140;2020-08-17;Tienda de Manualidades;153175.49;0.0033459009873298418;0.0038891356476245423;153175.49;0;1/1
19515;2021-07-19;Papelería;341531.57;0.0038860847192858316;0.014111966449037082;341531.57;0;1/1
66246;2022-01-14;SUPERMERCADO;246743.08;0.00239850263860883;0.029644537196950177;246743.08;0;1/1
85594;2023-12-08;Créditos Personales;48836.17;0.018666151108685;0.007241021320031056;48836.17;0;1/1
85394;2020-04-04;Revistas;343206.21;0.001296565780813017;0.0012680316434123728;343206.21;0;1/1
53733;2020-08-16;Transporte Público;281340.15;0.006767658595340564;0.03511128671886015;281340.15;0;1/1
89754;2025-04-20;Librería;441795.93;0.003198695796919838;0.0027744176866722104;441795.93;0;1/1
73696;2020-07-18;Cursos Online;79975.9;0.00786807770490937;0.018102847322443782;79975.9;0;1/1
46985;2020-12-23;Panadería;422635.54;0.016344143299675568;0.030492352098979554;422635.54;0;1/1
42108;2023-08-17;Aerolínea;50115.26;0.003012115447482405;0.0044371622012352365;50115.26;0;1/1
44306;2025-06-07;Accesorios de Celulares;297187.1;0.010347653795282019;0.03102367064919791;297187.1;0;1/1
40663;2020-10-17;Suscripción Apps;269438.31;0.0008651623244765582;0.01927628342679969;269438.31;0;1/1
59449;2020-06-04;Pago de Servicios (Internet);373232.34;0.018440230307828074;0.00024641104203074085;373232.34;0;1/1
93667;2024-02-04;Seguros de Salud;251519.62;0.026073561628736325;0.005766581301066411;251519.62;0;1/1
59598;2024-01-03;SUPERMERCADO;167115.54;0.020168066349063846;0.01842939637542908;167115.54;0;1/1
16461;2023-05-30;Transporte Público;111599.52;0.02311849732193302;0.03290349957913002;111599.52;0;1/1
87117;2022-05-12;Pago de Servicios (Gas);42861.35;0.0018117618767278531;0.030684984288559584;42861.35;0;1/1
34462;2024-08-05;Apps de Salud;344086.63;0.008007911503166598;0.029843822474388604;344086.63;0;1/1
75693;2022-08-27;Periódicos;495535.79;0.01901391154076158;0.02999772584608919;495535.79;0;1/1
67064;2020-02-17;Gimnasio;219119.33;0.006981601692480197;0.007387875924987149;219119.33;0;1/1
65115;2022-12-24;Consolas;375762.17;0.015362048219082693;0.019418954362157504;375762.17;0;1/1
20070;2023-10-16;Electrónica;489638.53;0.010661033342570736;0.0029390940116679597;489638.53;0;1/1
96527;2025-08-27;Bar;179805.82;0.020990490183016467;0.037295676795730974;179805.82;0;1/1
61688;2024-08-14;Plomería;327007.3;0.027043888202364426;0.02701038619574593;327007.3;0;1/1
16515;2025-06-25;Entrenador Personal;151579.31;0.005775012678705036;0.02411036531991087;151579.31;0;1/1
17816;2020-08-16;Centro de Estética;97333.88;0.025847430275879865;0.029266401511236148;97333.88;0;1/1
29957;2020-07-02;Streaming (Netflix, Spotify);51674.35;0.011495067095768757;0.004958234087787665;51674.35;0;1/1
83246;2024-09-10;Ajuste Banco;112019.71;0.021419429998870802;0.024860279850856665;112019.71;0;1/1
97188;2025-04-26;Guardería;260590.74;0.0030921347690934676;0.00462926548973762;260590.74;0;1/1
27094;2021-11-21;Discoteca;214175.33;0.004555395835525791;0.025324172455713393;214175.33;0;1/1
57859;2024-12-03;Accesorios;110552.9;0.01149089448771294;0.03251148797940413;110552.9;0;1/1
84194;2022-01-20;Pinturas;410353.09;0.00178366810134979;0.005447327730414729;410353.09;0;1/1
42733;2022-12-15;Imprenta;273129.95;0.02876351918342623;0.03787253920959961;273129.95;0;1/1
87217;2021-06-08;Avance en Efectivo;54650.75;0.011700980509304815;0.016399267856212322;54650.75;0;1/1
95625;2024-01-29;Suscripción Apps;307245.4;0.015208769149225136;0.025219816278203903;307245.4;0;1/1
51222;2023-02-07;Avance en Efectivo;430881.24;0.028422894747942965;0.003068510136019391;430881.24;0;1/1
24620;2023-08-21;Restaurante;346924.79;0.015553361232420229;0.02029438834405586;346924.79;0;1/1
24573;2021-09-05;Streaming (Netflix, Spotify);464303.97;0.027191654021669977;0.008146322368350365;464303.97;0;1/1
71597;2024-12-04;Agencia de Viajes;446144.18;0.004546144880735634;0.0242093581015415;446144.18;0;1/1
33935;2024-10-25;Cafetería;253510.29;0.023398965638613517;0.028095263241192797;253510.29;0;1/1
11599;2025-09-03;Clases de Música;253481.12;0.003322002082898644;0.027792159243783556;253481.12;0;1/1
63982;2020-08-05;Tienda de Electrodomésticos;230868.91;0.024739598954175348;0.0203917092012497;230868.91;0;1/1
76231;2022-02-26;Hotel;480540.14;0.024157871734351785;0.038716234522354134;480540.14;0;1/1
11913;2021-07-18;Zapatería;114014.73;0.013680900407717217;0.00642528937280102;114014.73;0;1/1
13925;2021-07-28;Restaurante;473749.78;0.026957811900308083;0.002149629001410953;473749.78;0;1/1
60952;2024-07-15;Restaurante;472234.87;0.0076970281408860995;0.005229303942476346;472234.87;0;1/1
79436;2020-06-02;Videojuegos;27599.25;0.014902739122713823;0.038070007205081406;27599.25;0;1/1
25892;2022-01-20;Escuelas de Baile;50680.1;0.008823360898440775;0.008373900621254725;50680.1;0;1/1
26472;2021-09-11;Cursos Online;143318.07;0.02005854094092074;0.013038388826995356;143318.07;0;1/1
55261;2020-03-13;Florería Online;399658.12;0.024127242775540063;0.010776286571784945;399658.12;0;1/1
85473;2020-02-17;Spa;435007.0;0.018709293816340355;0.03712955827441283;435007.0;0;1/1
15322;2023-03-16;Periódicos;253356.34;0.02758675801453698;0.02411629264069385;253356.34;0;1/1
71252;2023-08-04;Decoración;436240.27;0.01063528637635988;0.02321692789799902;436240.27;0;1/1
83105;2023-12-22;Pago de Servicios (Gas);204754.89;0.029498339344135927;0.006070188846132365;204754.89;0;1/1
67732;2022-08-04;Joyería;92927.42;0.029256840558349897;0.01239724794508962;92927.42;0;1/1
54593;2025-05-21;Tienda de Ropa;161073.47;0.0184826365298152;0.028711312568388162;161073.47;0;1/1
92652;2025-02-18;Parque de Diversiones;240073.99;0.02609253455142103;0.008700434848965108;240073.99;0;1/1
88730;2023-05-08;Seguros de Vida;173867.22;0.009119682195935433;0.019153948954079018;173867.22;0;1/1
27313;2025-02-19;Pago de Servicios (Agua);101783.72;0.013435890390113451;0.018546137233578102;101783.72;0;1/1
78027;2024-06-12;Cursos Online;484553.98;0.003160761307898757;0.0399380780563798;484553.98;0;1/1
26421;2022-10-02;Apps de Salud;239344.28;0.01670932961494291;0.035185537220205995;239344.28;0;1/1
66039;2022-12-05;Parque de Diversiones;174072.17;0.005056032757565516;0.036146659322818575;174072.17;0;1/1
59716;2023-11-28;Marketplace (Amazon, eBay);232916.72;0.011782408354884161;0.02969923652897447;232916.72;0;1/1
15539;2023-04-22;Créditos Personales;162375.42;0.024545421574996458;0.03994852378880213;162375.42;0;1/1
81377;2021-01-20;Tienda de Electrodomésticos;344846.19;0.002867408984870854;0.03761703069415236;344846.19;0;1/1
70889;2020-11-23;Barbería;418624.48;0.02043164882044519;0.005890926431544145;418624.48;0;1/1
23888;2020-04-20;Tienda de Moda;251052.57;0.004182546385309692;0.028296817419616413;251052.57;0;1/1
35961;2023-11-15;Transporte Público;30987.92;0.004054682371607978;0.023337333153453828;30987.92;0;1/1
58405;2023-11-12;Cafetería;337743.02;0.017136938683255765;0.03102129328971495;337743.02;0;1/1
61209;2021-11-12;Joyería;327678.37;0.017635137457903714;0.031253960545972514;327678.37;0;1/1
92491;2024-06-17;Clases de Música;35259.52;0.02613364198980791;0.0016692110371247803;35259.52;0;1/1
36332;2022-09-25;Pago de Servicios (Luz);269801.59;0.02510595874369226;0.021732375549616864;269801.59;0;1/1
44069;2024-08-02;Electricista;367478.94;0.004318230178537758;0.0273212632067459;367478.94;0;1/1
50939;2021-07-29;Museo;59732.71;0.005378940699097395;0.017166126699445807;59732.71;0;1/1
27917;2024-07-25;Pago de Servicios (Internet);31521.46;0.025324591184803513;0.02248723148864763;31521.46;0;1/1
19920;2023-08-21;Relojería;138547.68;0.0004714804882492329;0.01788065257485184;138547.68;0;1/1
56715;2024-09-22;Colegio;486922.88;0.001218948021048909;0.020512604720251622;486922.88;0;1/1
94286;2022-06-02;Spa;126220.97;0.0069786703982156586;0.01506660355221845;126220.97;0;1/1
47684;2022-02-23;Plomería;83836.49;0.0270174859625658;0.028666293429258975;83836.49;0;1/1
29998;2020-10-23;Spa;252033.28;0.013722025175463264;0.006331724749514898;252033.28;0;1/1
15225;2020-01-24;Marketplace Local;200956.46;0.011178751863724704;0.019158364172749204;200956.46;0;1/1
31321;2023-07-09;Gimnasio;408489.02;0.018627211931494487;0.002380261249705833;408489.02;0;1/1
21604;2020-08-05;Revistas;27918.18;0.006727259077089703;0.01633002673998138;27918.18;0;1/1
15820;2020-01-04;Cosméticos;22970.82;0.011048615160232318;0.0018206825892750178;22970.82;0;1/1
26728;2021-04-22;Fotografía;323425.29;0.025419856104946605;0.0011553550392564204;323425.29;0;1/1
92505;2024-08-17;Decoración;462785.86;0.016510366854406735;0.02356048749907402;462785.86;0;1/1
23353;2024-11-02;Farmacia;180712.35;0.006798248034910788;0.009291330731668403;180712.35;0;1/1
60668;2024-05-23;Créditos Hipotecarios;46875.83;0.023750353607351685;0.004960725517266287;46875.83;0;1/1
83513;2020-05-03;Cursos Online;225963.18;0.0264710758193856;0.024331887202510206;225963.18;0;1/1
45293;2022-03-21;Gasolina;233013.63;0.013297057660230111;0.017488077574762874;233013.63;0;1/1
77849;2020-07-30;Dentista;338814.61;0.029649775542818245;0.002468210889393192;338814.61;0;1/1
35342;2024-04-30;Cafetería;351639.51;0.003940312338483136;0.035782872927279004;351639.51;0;1/1
98681;2022-10-08;Accesorios;91717.82;0.013803969263276905;0.028805693186281758;91717.82;0;1/1
23428;2021-05-15;Florería Online;197193.08;0.0032383868801760985;0.0363465584437409;197193.08;0;1/1
77339;2021-03-13;Papelería;335456.89;0.010676354129653062;0.0318262120635241;335456.89;0;1/1
33740;2020-07-06;Pago de Servicios (Teléfono);258793.36;0.02629670165117459;0.00019471030208235263;258793.36;0;1/1
36157;2024-10-27;Pago de Servicios (Gas);392832.35;0.012658370875179745;0.0023456171594623456;392832.35;0;1/1
62825;2023-01-30;Papelería;316472.83;0.029448519890935096;0.007674271119336878;316472.83;0;1/1
12726;2022-09-07;Dentista;35176.11;0.018197582750746056;0.03472414279597665;35176.11;0;1/1
92502;2020-11-07;Hotel;359936.53;0.0038908507012185268;0.019910612557509234;359936.53;0;1/1
26472;2020-03-06;Streaming (Netflix, Spotify);138952.59;0.005858031235619175;0.035373525856133126;138952.59;0;1/1
38832;2024-09-24;Colegio;374099.96;0.004326190209313403;0.017289176376073693;374099.96;0;1/1
71120;2024-04-15;Hotel;47391.75;0.0156484728947668;0.017049581981282893;47391.75;0;1/1
21262;2021-10-27;Videojuegos;281375.51;0.01195609412530791;0.00152336833864537;281375.51;0;1/1
63841;2024-01-05;Dentista;359998.78;0.020423377331362878;0.035247745654140995;359998.78;0;1/1
59654;2022-05-13;Celulares;432483.23;0.02010227113766688;0.018178633223887238;432483.23;0;1/1
45902;2023-08-20;Escuelas de Baile;94362.07;0.0265492135541174;0.015198624113330702;94362.07;0;1/1
81665;2021-03-28;Hotel;475823.66;0.029593133734828966;0.0033449891411981582;475823.66;0;1/1
58897;2021-10-18;Estilista / Peluquería;111408.4;0.011227550250762313;0.03123509824772511;111408.4;0;1/1
34657;2025-02-26;Aerolínea;328046.78;0.01757516039117918;0.00837077140496053;328046.78;0;1/1
90745;2023-05-02;Aerolínea;70840.1;0.01201989511528319;0.02490470196311229;70840.1;0;1/1
25303;2020-03-11;Tienda de Moda;251536.02;0.022304569202839623;0.028133282135017326;251536.02;0;1/1
50013;2024-04-12;Software;134188.29;0.006632057625521193;0.0256701108167278;134188.29;0;1/1
96624;2023-08-18;Discoteca;291829.62;0.024885961872453802;0.00956728375476971;291829.62;0;1/1
61920;2023-10-02;Parque de Diversiones;472878.95;0.012923809998446851;0.010144308535601124;472878.95;0;1/1
98689;2021-09-07;Marketplace (Amazon, eBay);468633.07;0.009098779967830109;0.024862902912049872;468633.07;0;1/1
75017;2025-03-04;Pago de Servicios (Agua);242061.52;0.024514541037546078;0.02373956488775543;242061.52;0;1/1
17706;2020-07-31;Libros Digitales;224045.11;0.018722477035661163;0.0287369224456484;224045.11;0;1/1
56043;2024-02-28;Bar;486281.13;0.025732602717602554;0.02288092449044529;486281.13;0;1/1
92825;2022-09-06;Alquiler de Vivienda;375487.16;0.004708663849715823;0.01263575780733795;375487.16;0;1/1
60227;2023-09-08;Apps de Salud;79376.2;0.029166386790533752;0.029683262601176975;79376.2;0;1/1
69615;2021-10-14;Periódicos;419329.59;0.008444660237636984;0.03761188356055022;419329.59;0;1/1
60887;2022-08-15;Software;325520.28;0.0007563160353445775;0.0077950158022645375;325520.28;0;1/1
92664;2023-10-24;Licorería;287603.91;0.010580366495803592;0.027582952022184297;287603.91;0;1/1
44368;2021-11-02;Streaming (Netflix, Spotify);100600.69;0.006689780715708044;0.0384169250904533;100600.69;0;1/1
73951;2020-10-27;Tienda de Electrodomésticos;125489.28;0.012682683457684566;0.03227232512328349;125489.28;0;1/1
72823;2021-03-31;Dentista;170901.23;0.0022953538636805017;0.00957292674176156;170901.23;0;1/1
32737;2020-06-07;Pastelería;297217.81;0.015443036229252258;0.02135377525195806;297217.81;0;1/1
50027;2023-09-20;Uber/Didi/Cabify;79524.37;0.012241590699302292;0.02903623028613052;79524.37;0;1/1
19242;2021-10-08;Bar;173531.97;0.0019187289222455017;0.03162255820398646;173531.97;0;1/1
71658;2023-06-23;Cambio de Tarjeta;171149.05;0.025406609384652456;0.02600941515194377;171149.05;0;1/1
47290;2020-07-18;Seguros de Auto;131405.95;0.021806357435515247;0.014047557884997418;131405.95;0;1/1
64181;2024-01-14;Accesorios;386473.84;0.009781345601534956;0.020876330041007692;386473.84;0;1/1
45764;2024-08-25;Bar;66597.46;0.015651430762659516;0.0024236340018626823;66597.46;0;1/1
65827;2022-12-07;Electrónica;293640.21;0.016601349935906617;0.02939361373169145;293640.21;0;1/1
91669;2021-07-03;Tienda de Mascotas;278505.57;0.028526995151740474;0.016704631388273983;278505.57;0;1/1
25584;2021-02-27;Cosméticos;51125.77;0.020163233139573557;0.020354352327600776;51125.77;0;1/1
21359;2024-03-18;Seguros de Vida;41589.32;0.028797508403786747;0.0314518625304409;41589.32;0;1/1
92325;2021-11-25;Laboratorios Médicos;347685.27;0.023708487770851328;0.021415962712878236;347685.27;0;1/1
21023;2021-03-10;Zapatería;304406.35;0.0032683353415401627;0.03691899364206552;304406.35;0;1/1
79006;2021-08-01;Seguros de Auto;119296.6;0.00038484062141493465;0.025081812040091002;119296.6;0;1/1
94301;2024-04-12;Mueblería;122642.92;0.027256455646065554;0.03554238613472339;122642.92;0;1/1
80488;2024-08-22;Dietas Online;477616.39;0.022352382000711643;0.032599575341818066;477616.39;0;1/1
46668;2021-04-23;Bar;240841.83;0.015223736480603288;0.0012558239528533033;240841.83;0;1/1
18428;2022-06-29;Bar;412666.34;0.024074466549430365;0.017065586406217897;412666.34;0;1/1
74602;2024-01-10;Gimnasio Virtual;140034.31;0.01694525153825052;0.026254025207008255;140034.31;0;1/1
68272;2024-10-22;Marketplace (Amazon, eBay);249778.59;0.02489660642005568;0.003204963173670734;249778.59;0;1/1
80463;2021-01-30;Uber/Didi/Cabify;230629.21;0.01773894267295016;0.03231288489317424;230629.21;0;1/1
17799;2022-03-17;Consolas;45777.59;0.02782076241139509;0.0013324856690614516;45777.59;0;1/1
12011;2025-05-15;Bolsos y Carteras;460170.01;0.012489889561027416;0.02010417660174497;460170.01;0;1/1
13522;2020-02-10;Marketplace Local;24018.32;0.022334092607527042;0.035353494378785426;24018.32;0;1/1
19827;2022-06-29;Gimnasio Virtual;329994.94;0.0235469897972128;0.037010504528238175;329994.94;0;1/1
64017;2020-02-05;Mueblería;137345.45;0.0010775227081141969;0.028371020804462344;137345.45;0;1/1
56512;2024-03-02;Ajuste Banco;77399.98;0.008390451624883546;0.014887361645804606;77399.98;0;1/1
57278;2020-07-25;Marketplace (Amazon, eBay);401138.41;0.02774403200205471;0.0039034953648142603;401138.41;0;1/1
64374;2020-01-03;Dentista;74861.31;0.02848297125495768;0.03256995069311948;74861.31;0;1/1
93210;2021-07-27;Accesorios;348613.05;0.022475987550969117;0.01879008392335514;348613.05;0;1/1
85380;2021-08-10;Entrenador Personal;339362.36;0.003915793002052506;0.03559439558699106;339362.36;0;1/1
47097;2024-12-18;Seguros de Salud;348440.22;0.010275825404003113;0.022166054688202447;348440.22;0;1/1
54401;2024-08-02;Revistas;474000.66;0.01243682559836305;0.00804189298144248;474000.66;0;1/1
90336;2024-11-16;SUPERMERCADO;383446.5;0.011345599458982286;0.011597101035661965;383446.5;0;1/1
